"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
59,350,"LILLE","NR","A",74,"T","RUE","DES STATIONS","PBJJ2K","805184249",6540,"SCI","SCI FLH","RUE DES STATIONS","74 RUE DES STATIONS"
59,350,"LILLE","NR","A",46,"","RUE","D ANTIN","PBHV6D","452792096",6540,"SCI","LE SOMMAREL","RUE D ANTIN","46 RUE D ANTIN"
59,350,"LILLE","NR","A",6,"","RUE","DES FRERES VAILLANT","PBCSP5","504493719",6540,"SCI","ERICLAIRE","RUE DES FRERES VAILLANT","6 RUE DES FRERES VAILLANT"
59,350,"LILLE","NR","A",1,"","PLACE","DU MARECHAL LECLERC","PBCFSB","422964684",6540,"SCI","2D","PLACE DU MARECHAL LECLERC","1 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",2,"","RUE","DES FRERES VAILLANT","PBCFSB","422964684",6540,"SCI","2D","RUE DES FRERES VAILLANT","2 RUE DES FRERES VAILLANT"
59,350,"LILLE","NR","A",5,"","PLACE","DU MARECHAL LECLERC","PBCCXJ","U21533226",6540,"SCI","SCI D O L","PLACE DU MARECHAL LECLERC","5 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",13,"","PLACE","DU MARECHAL LECLERC","PBJJJZ","805043536",6540,"SCI","OPHTALMO VAUBAN","PLACE DU MARECHAL LECLERC","13 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",13,"","PLACE","DU MARECHAL LECLERC","PBJ4LW","831391776",6540,"SCI","SCI LILLEML","PLACE DU MARECHAL LECLERC","13 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",13,"","PLACE","DU MARECHAL LECLERC","PBJ4LW","831391776",6540,"SCI","SCI LILLEML","PLACE DU MARECHAL LECLERC","13 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",13,"","PLACE","DU MARECHAL LECLERC","PBCHPR","444240071",6540,"SCI","DAVY","PLACE DU MARECHAL LECLERC","13 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",17,"","PLACE","DU MARECHAL LECLERC","PBH4KV","753777689",6540,"SCI","SCI LINE","PLACE DU MARECHAL LECLERC","17 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",17,"","PLACE","DU MARECHAL LECLERC","PBJ8K7","837954825",6540,"SCI","LOTUS","PLACE DU MARECHAL LECLERC","17 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",17,"","PLACE","DU MARECHAL LECLERC","PBCD6F","348502931",6540,"SCI","LILLOISE","PLACE DU MARECHAL LECLERC","17 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",17,"","PLACE","DU MARECHAL LECLERC","PBB5G4","382311397",6540,"SCI","CORMONTAIGNE LECLERC","PLACE DU MARECHAL LECLERC","17 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",21,"","PLACE","DU MARECHAL LECLERC","PBCP7Z","414270769",5499,"SARL","VACHERAND IMMOBILIER","PLACE DU MARECHAL LECLERC","21 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",21,"","PLACE","DU MARECHAL LECLERC","PBJZ66","830124533",6540,"SCI","LES BATELIERS","PLACE DU MARECHAL LECLERC","21 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",23,"","PLACE","DU MARECHAL LECLERC","PBJQJ2","817874886",6540,"SCI","LORASA","PLACE DU MARECHAL LECLERC","23 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",21,"","PLACE","DU MARECHAL LECLERC","PBCQX3","U21576983",6540,"SCI","SCI LE CLAIR","PLACE DU MARECHAL LECLERC","21 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","B",21,"","PLACE","DU MARECHAL LECLERC","PBCQPJ","429740186",6540,"SCI","LES TOURRES","PLACE DU MARECHAL LECLERC","21 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",9,"","RUE","HENRI LOYER","PBHQPV","530316181",6540,"SCI","LES BECASSES","RUE HENRI LOYER","9 RUE HENRI LOYER"
59,350,"LILLE","NR","A",3,"","RUE","HENRI LOYER","PBCPLF","451156194",6540,"SCI","KATHY CHATEAUBRIAND","RUE HENRI LOYER","3 RUE HENRI LOYER"
59,350,"LILLE","NR","B",3,"","RUE","HENRI LOYER","PBCPLF","451156194",6540,"SCI","KATHY CHATEAUBRIAND","RUE HENRI LOYER","3 RUE HENRI LOYER"
59,350,"LILLE","NR","A",86,"","RUE","DES STATIONS","PBCBJK","421771460",6540,"SCI","ARBO","RUE DES STATIONS","86 RUE DES STATIONS"
59,350,"LILLE","NR","A",90,"","RUE","DES STATIONS","PBKHQJ","775625189",9220,"ASS","VISA","RUE DES STATIONS","90 RUE DES STATIONS"
59,350,"LILLE","NR","A",90,"","RUE","DES STATIONS","PBHSNS","520681578",6540,"SCI","GAMBETTA","RUE DES STATIONS","90 RUE DES STATIONS"
59,350,"LILLE","NR","A",92,"B","RUE","DES STATIONS","PBCK2G","453187296",6540,"SCI","SCI BMVD","RUE DES STATIONS","92 RUE DES STATIONS"
59,350,"LILLE","NR","A",94,"","RUE","DES STATIONS","PBCSMR","472502731",5710,"SAS","DESCAMPIAUX-DUDICOURT","RUE DES STATIONS","94 RUE DES STATIONS"
59,350,"LILLE","NR","A",94,"","RUE","DES STATIONS","PBBW2V","U21002433",9900,"","DE LA RES DE L ARBONNOISE","RUE DES STATIONS","94 RUE DES STATIONS"
59,350,"LILLE","NR","B",18,"","RUE","DES FRERES VAILLANT","PBJKPB","517543682",5499,"SARL","HOLDING KATIS","RUE DES FRERES VAILLANT","18 RUE DES FRERES VAILLANT"
59,350,"LILLE","NR","B",18,"","RUE","DES FRERES VAILLANT","PBJSCW","820932960",6540,"SCI","NESIMMO","RUE DES FRERES VAILLANT","18 RUE DES FRERES VAILLANT"
59,350,"LILLE","NR","A",9895,"","PLACE","DU MARECHAL LECLERC","P9MBBC","444608442",5699,"SA","ENEDIS","PLACE DU MARECHAL LECLERC","9895 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",9895,"","PLACE","DU MARECHAL LECLERC","P998MW","444608442",5699,"SA","ENEDIS","PLACE DU MARECHAL LECLERC","9895 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",19,"","RUE","DES FRERES VAILLANT","PBH4KV","753777689",6540,"SCI","SCI LINE","RUE DES FRERES VAILLANT","19 RUE DES FRERES VAILLANT"
59,350,"LILLE","NR","A",102,"B","RUE","COLBERT","PBH2JZ","327147229",6540,"SCI","32","RUE COLBERT","102 RUE COLBERT"
59,350,"LILLE","NR","A",308,"","RUE","NATIONALE","PBBWKP","U21051558",9900,"","DE L ENSEMBLE IMMOBILIER 102 RUE COLBERT","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","A",308,"","RUE","NATIONALE","PBB2WJ","300347333",5710,"SAS","FONCIA LILLE","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","A",308,"B","RUE","NATIONALE","P9MBBC","444608442",5699,"SA","ENEDIS","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","A",308,"B","RUE","NATIONALE","P998MW","444608442",5699,"SA","ENEDIS","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","A",308,"","RUE","NATIONALE","PBJ3ZJ","830182630",6540,"SCI","LARDREAU","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","B",105,"","BOULEVARD","VAUBAN","PBCMPD","398634477",5710,"SAS","SOGEPIME","BOULEVARD VAUBAN","105 BOULEVARD VAUBAN"
59,350,"LILLE","NR","B",105,"","BOULEVARD","VAUBAN","PBJ9N9","840869630",6540,"SCI","CASTILLE","BOULEVARD VAUBAN","105 BOULEVARD VAUBAN"
59,350,"LILLE","NR","B",105,"","BOULEVARD","VAUBAN","PBHS2F","531539765",6540,"SCI","HARMONIE","BOULEVARD VAUBAN","105 BOULEVARD VAUBAN"
59,350,"LILLE","NR","B",105,"","BOULEVARD","VAUBAN","PBH2JZ","327147229",6540,"SCI","32","BOULEVARD VAUBAN","105 BOULEVARD VAUBAN"
59,350,"LILLE","NR","B",308,"","RUE","NATIONALE","PBCGTG","432943413",6540,"SCI","DELMOTTE","RUE NATIONALE","308 RUE NATIONALE"
59,350,"LILLE","NR","A",324,"","RUE","NATIONALE","PBJ6H8","797676749",5560,"SA","SCIC LES 3 COLONNES DU MAINTIEN AU DOMICILE","RUE NATIONALE","324 RUE NATIONALE"
59,350,"LILLE","NR","A",82,"","RUE","COLBERT","PBJM5K","393741194",6540,"SCI","SCI DU 17 RUE VICTOR HUGO","RUE COLBERT","82 RUE COLBERT"
59,350,"LILLE","NR","P",82,"","RUE","COLBERT","PBB3K7","U21003968",9900,"","PROMOVENTE IMMEUBLES","RUE COLBERT","82 RUE COLBERT"
59,350,"LILLE","NR","P",82,"","RUE","COLBERT","PBB82B","U23788527",9900,"","SYNDICAT DES COPROPRIETAIRES DU 82 RUE COLBERT","RUE COLBERT","82 RUE COLBERT"
59,350,"LILLE","NR","C",37,"","PLACE","DU MARECHAL LECLERC","PBCQ77","498893130",6540,"SCI","39","PLACE DU MARECHAL LECLERC","37 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",27,"","PLACE","DU MARECHAL LECLERC","PBCSMR","472502731",5710,"SAS","DESCAMPIAUX-DUDICOURT","PLACE DU MARECHAL LECLERC","27 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",27,"","PLACE","DU MARECHAL LECLERC","PBJQ4T","818767022",6540,"SCI","ANTHOLICE","PLACE DU MARECHAL LECLERC","27 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",33,"","PLACE","DU MARECHAL LECLERC","PBHQBH","529602997",6540,"SCI","RONIPA DELIGNON","PLACE DU MARECHAL LECLERC","33 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NR","A",287,"","RUE","NATIONALE","PBCL7F","451730949",9220,"ASS","IMMOBILIERE THERESE DAVILA","RUE NATIONALE","287 RUE NATIONALE"
59,350,"LILLE","NR","A",287,"","RUE","NATIONALE","PBH8X2","U21580433",9220,"ASS","ASSOCIATION DE GESTION DE LENSEMBLE SCOLAIRE PRIVE THERESE","RUE NATIONALE","287 RUE NATIONALE"
59,350,"LILLE","NS","A",101,"","BOULEVARD","VAUBAN","PBB55N","389748666",6540,"SCI","SCI DU 64 R DE L HOPITAL MILITAIRE","BOULEVARD VAUBAN","101 BOULEVARD VAUBAN"
59,350,"LILLE","NS","Z",85,"","RUE","COLBERT","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE COLBERT","85 RUE COLBERT"
59,350,"LILLE","NS","A",99,"","BOULEVARD","VAUBAN","PBKG2S","438366379",6540,"SCI","VAUBAN 99","BOULEVARD VAUBAN","99 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",95,"B","BOULEVARD","VAUBAN","PBJ892","837849504",6540,"SCI","MOSSARELLO 59","BOULEVARD VAUBAN","95 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",79,"","RUE","COLBERT","PBJLGH","810004028",6540,"SCI","E M L V","RUE COLBERT","79 RUE COLBERT"
59,350,"LILLE","NS","A",77,"","RUE","COLBERT","PBB2WJ","300347333",5710,"SAS","FONCIA LILLE","RUE COLBERT","77 RUE COLBERT"
59,350,"LILLE","NS","A",77,"","RUE","COLBERT","PBB9RQ","419479126",6540,"SCI","TOURNOIS PETIT","RUE COLBERT","77 RUE COLBERT"
59,350,"LILLE","NS","A",77,"","RUE","COLBERT","PBHVG6","534113188",6540,"SCI","SCI DE LA GRANDE CHAPELLE","RUE COLBERT","77 RUE COLBERT"
59,350,"LILLE","NS","A",77,"","RUE","COLBERT","P9MBBC","444608442",5699,"SA","ENEDIS","RUE COLBERT","77 RUE COLBERT"
59,350,"LILLE","NS","A",77,"","RUE","COLBERT","P998MW","444608442",5699,"SA","ENEDIS","RUE COLBERT","77 RUE COLBERT"
59,350,"LILLE","NS","A",75,"","RUE","COLBERT","PBJ4LF","828863829",6540,"SCI","SCI CAMFRA75","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","B",75,"","RUE","COLBERT","PBCKNT","451898811",6540,"SCI","QW","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","B",75,"","RUE","COLBERT","PBHNLW","528717234",6599,"SC","CDEF","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","C",75,"","RUE","COLBERT","PBCKNT","451898811",6540,"SCI","QW","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","C",75,"","RUE","COLBERT","PBHNLW","528717234",6599,"SC","CDEF","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","C",75,"","RUE","COLBERT","PBCK6R","477597587",6540,"SCI","CAROLI","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","C",75,"","RUE","COLBERT","PBCLWD","479568842",6540,"SCI","THIE-FRE","RUE COLBERT","75 RUE COLBERT"
59,350,"LILLE","NS","A",71,"","RUE","COLBERT","PBJWCP","422286120",6540,"SCI","PBL","RUE COLBERT","71 RUE COLBERT"
59,350,"LILLE","NS","A",294,"","RUE","NATIONALE","PBHV4T","532651007",6599,"SC","PLANETE IMMO RENDEMENT","RUE NATIONALE","294 RUE NATIONALE"
59,350,"LILLE","NS","A",292,"","RUE","NATIONALE","PBCLWD","479568842",6540,"SCI","THIE-FRE","RUE NATIONALE","292 RUE NATIONALE"
59,350,"LILLE","NS","A",282,"","RUE","NATIONALE","PBCC8H","431812858",6540,"SCI","SCI NATIONALE MARTIN","RUE NATIONALE","282 RUE NATIONALE"
59,350,"LILLE","NS","A",282,"","RUE","NATIONALE","PBHXD9","532364353",6540,"SCI","DEBERTIMMO","RUE NATIONALE","282 RUE NATIONALE"
59,350,"LILLE","NS","PK",282,"","RUE","NATIONALE","PBCC8H","431812858",6540,"SCI","SCI NATIONALE MARTIN","RUE NATIONALE","282 RUE NATIONALE"
59,350,"LILLE","NS","A",89,"","BOULEVARD","VAUBAN","PBHF5M","514131408",6540,"SCI","SCI DU 270 RUE NATIONALE","BOULEVARD VAUBAN","89 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",272,"","RUE","NATIONALE","PBG9JZ","507555290",6540,"SCI","ALJOMAX","RUE NATIONALE","272 RUE NATIONALE"
59,350,"LILLE","NS","A",270,"","RUE","NATIONALE","PBHF5M","514131408",6540,"SCI","SCI DU 270 RUE NATIONALE","RUE NATIONALE","270 RUE NATIONALE"
59,350,"LILLE","NS","PK",262,"","RUE","NATIONALE","PBCK2P","452623655",6540,"SCI","JJLL","RUE NATIONALE","262 RUE NATIONALE"
59,350,"LILLE","NS","PK",262,"","RUE","NATIONALE","PBCK2R","450159058",6540,"SCI","ORYX","RUE NATIONALE","262 RUE NATIONALE"
59,350,"LILLE","NS","PK",262,"","RUE","NATIONALE","PBHK6S","U11844962",5499,"SARL","SARL DARCHITECTURE CREPY ET ASSOCIES","RUE NATIONALE","262 RUE NATIONALE"
59,350,"LILLE","NS","A",88,"","RUE","DU PORT","PBKDRF","848376273",5710,"SAS","IMMOUVE","RUE DU PORT","88 RUE DU PORT"
59,350,"LILLE","NS","A",83,"","BOULEVARD","VAUBAN","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","BOULEVARD VAUBAN","83 BOULEVARD VAUBAN"
59,350,"LILLE","NS","E",83,"","BOULEVARD","VAUBAN","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","BOULEVARD VAUBAN","83 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",72,"","RUE","DU PORT","PBBVCD","783707458",9220,"ASS","INST FORM SOIN INFIRMIER ECOL PUERICULT","RUE DU PORT","72 RUE DU PORT"
59,350,"LILLE","NS","A",69,"","BOULEVARD","VAUBAN","PBBX29","552076978",5710,"SAS","SOCIETE DINVESTISSEMENT DEHO","BOULEVARD VAUBAN","69 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",69,"","BOULEVARD","VAUBAN","PBB2WJ","300347333",5710,"SAS","FONCIA LILLE","BOULEVARD VAUBAN","69 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",69,"","BOULEVARD","VAUBAN","PBCPN7","478122500",5499,"SARL","JPB PROMOTION","BOULEVARD VAUBAN","69 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",69,"","BOULEVARD","VAUBAN","PBKCM9","827907486",5499,"SARL","FDE LOCATIONS","BOULEVARD VAUBAN","69 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",69,"B","BOULEVARD","VAUBAN","PBHS2B","531841427",6540,"SCI","SCI MADELA","BOULEVARD VAUBAN","69 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",71,"","BOULEVARD","VAUBAN","PBB2WJ","300347333",5710,"SAS","FONCIA LILLE","BOULEVARD VAUBAN","71 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"B","BOULEVARD","VAUBAN","PBHS2B","531841427",6540,"SCI","SCI MADELA","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"B","BOULEVARD","VAUBAN","PBBT75","500700505",6599,"SC","TIM","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBCMX3","453205478",6599,"SC","LE LION","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBCP77","488038209",6540,"SCI","GRAUX PCE","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBB2WJ","300347333",5710,"SAS","FONCIA LILLE","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBBX29","552076978",5710,"SAS","SOCIETE DINVESTISSEMENT DEHO","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBCFM3","438598898",6540,"SCI","BAJALEX","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBB55R","390922078",6540,"SCI","SCI LA PATURELLE","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",67,"T","BOULEVARD","VAUBAN","PBCPN7","478122500",5499,"SARL","JPB PROMOTION","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",254,"","RUE","NATIONALE","PBCKCV","U21596603",9220,"ASS","ASS IMMO THERESE D AVILA","RUE NATIONALE","254 RUE NATIONALE"
59,350,"LILLE","NS","B",242,"","RUE","NATIONALE","PBJ7MM","837594704",6540,"SCI","SCI MCIMMO 2","RUE NATIONALE","242 RUE NATIONALE"
59,350,"LILLE","NS","A",238,"","RUE","NATIONALE","PBCH7D","443366455",6540,"SCI","DAMREMONT","RUE NATIONALE","238 RUE NATIONALE"
59,350,"LILLE","NS","Z",238,"","RUE","NATIONALE","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE NATIONALE","238 RUE NATIONALE"
59,350,"LILLE","NS","A",236,"","RUE","NATIONALE","PBBVCL","383400629",9220,"ASS","AMIS DES AVEUGLES CIVILES DE GUERRE","RUE NATIONALE","236 RUE NATIONALE"
59,350,"LILLE","NS","A",234,"","RUE","NATIONALE","PBB7BQ","U21063484",6540,"SCI","SCI PB4","RUE NATIONALE","234 RUE NATIONALE"
59,350,"LILLE","NS","A",86,"","RUE","MEUREIN","PBJW8P","451629489",6540,"SCI","OPH","RUE MEUREIN","86 RUE MEUREIN"
59,350,"LILLE","NS","A",114,"","RUE","MEUREIN","PBCNXK","487857377",6540,"SCI","JMJ","RUE MEUREIN","114 RUE MEUREIN"
59,350,"LILLE","NS","A",118,"","RUE","MEUREIN","PBCDTX","434951802",6540,"SCI","D H M","RUE MEUREIN","118 RUE MEUREIN"
59,350,"LILLE","NS","PK",118,"","RUE","MEUREIN","PBCDTX","434951802",6540,"SCI","D H M","RUE MEUREIN","118 RUE MEUREIN"
59,350,"LILLE","NS","PK",118,"","RUE","MEUREIN","PBCD25","437906340",6540,"SCI","ACAPULCO","RUE MEUREIN","118 RUE MEUREIN"
59,350,"LILLE","NS","A",67,"","BOULEVARD","VAUBAN","PBBZG9","U17884666",6540,"SCI","SCI UCL","BOULEVARD VAUBAN","67 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",65,"","BOULEVARD","VAUBAN","PBJJSC","807456199",6540,"SCI","SCI LES CAPITELLES","BOULEVARD VAUBAN","65 BOULEVARD VAUBAN"
59,350,"LILLE","NS","B",63,"","BOULEVARD","VAUBAN","PBJXZF","829203520",6540,"SCI","SCI LARBONNOISE","BOULEVARD VAUBAN","63 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",59,"","BOULEVARD","VAUBAN","PBCP7Z","414270769",5499,"SARL","VACHERAND IMMOBILIER","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",59,"","BOULEVARD","VAUBAN","PBCD25","437906340",6540,"SCI","ACAPULCO","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",59,"","BOULEVARD","VAUBAN","PBB4S6","U21045851",6540,"SCI","VAUBANNY","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",59,"","BOULEVARD","VAUBAN","PBJXZF","829203520",6540,"SCI","SCI LARBONNOISE","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",59,"","BOULEVARD","VAUBAN","PBH2QQ","750787764",6540,"SCI","SCI OVA","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","C",59,"","BOULEVARD","VAUBAN","PBCD25","437906340",6540,"SCI","ACAPULCO","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","D",59,"","BOULEVARD","VAUBAN","PBCD25","437906340",6540,"SCI","ACAPULCO","BOULEVARD VAUBAN","59 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",57,"","BOULEVARD","VAUBAN","PBJKXR","808701239",6540,"SCI","SCI VAUBAN 103","BOULEVARD VAUBAN","57 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",128,"","RUE","MEUREIN","PBB88R","U21065687",6540,"SCI","SCI CACHAN","RUE MEUREIN","128 RUE MEUREIN"
59,350,"LILLE","NS","A",130,"","RUE","MEUREIN","PBJKCB","808855738",6540,"SCI","SCI MEUREIN 107","RUE MEUREIN","130 RUE MEUREIN"
59,350,"LILLE","NS","A",49,"","BOULEVARD","VAUBAN","PBJWC4","783685696",9220,"ASS","ASSOCIATION DENTRAIDE UNIVERSITAIRE","BOULEVARD VAUBAN","49 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",9871,"","RUE","DU PORT","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DU PORT","9871 RUE DU PORT"
59,350,"LILLE","NS","A",9871,"","RUE","DU PORT","P998MW","444608442",5699,"SA","ENEDIS","RUE DU PORT","9871 RUE DU PORT"
59,350,"LILLE","NS","A",87,"","BOULEVARD","VAUBAN","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","BOULEVARD VAUBAN","87 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",120,"","RUE","MEUREIN","PBJXZT","827444381",6540,"SCI","SCI ESCAM","RUE MEUREIN","120 RUE MEUREIN"
59,350,"LILLE","NS","A",120,"","RUE","MEUREIN","PBC6GC","425063146",6540,"SCI","IDEFIX","RUE MEUREIN","120 RUE MEUREIN"
59,350,"LILLE","NS","B",120,"","RUE","MEUREIN","PBHVHT","483810420",6540,"SCI","SCI WILLIAM LE PRE","RUE MEUREIN","120 RUE MEUREIN"
59,350,"LILLE","NS","B",120,"","RUE","MEUREIN","PBC6GC","425063146",6540,"SCI","IDEFIX","RUE MEUREIN","120 RUE MEUREIN"
59,350,"LILLE","NS","C",82,"","RUE","MEUREIN","PBJ7PP","838383164",6540,"SCI","SANDROO","RUE MEUREIN","82 RUE MEUREIN"
59,350,"LILLE","NS","D",82,"","RUE","MEUREIN","PBJLQZ","811477454",6540,"SCI","SCI NATIAUX","RUE MEUREIN","82 RUE MEUREIN"
59,350,"LILLE","NS","E",226,"","RUE","NATIONALE","PBBZ87","U20987700",9900,"","IDL","RUE NATIONALE","226 RUE NATIONALE"
59,350,"LILLE","NS","E",228,"","RUE","NATIONALE","PBBZZB","175901552",7179,"ETAT","SECRETARIAT GEN ADMINISTRATION POLICE","RUE NATIONALE","228 RUE NATIONALE"
59,350,"LILLE","NS","A",75,"","BOULEVARD","VAUBAN","PBKG2S","438366379",6540,"SCI","VAUBAN 99","BOULEVARD VAUBAN","75 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",75,"","BOULEVARD","VAUBAN","PBCD25","437906340",6540,"SCI","ACAPULCO","BOULEVARD VAUBAN","75 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",75,"","BOULEVARD","VAUBAN","PBCDHD","432388379",6540,"SCI","SAINT YVES","BOULEVARD VAUBAN","75 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",75,"","BOULEVARD","VAUBAN","P9MBBC","444608442",5699,"SA","ENEDIS","BOULEVARD VAUBAN","75 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",75,"","BOULEVARD","VAUBAN","P998MW","444608442",5699,"SA","ENEDIS","BOULEVARD VAUBAN","75 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",45,"","RUE","DU PORT","PBBVFD","U21033953",9900,"","ASS VALENTIN HAUY POUR LE BIEN DES AVEUGLES","RUE DU PORT","45 RUE DU PORT"
59,350,"LILLE","NS","A",77,"","BOULEVARD","VAUBAN","PBJCQ9","U16322141",9110,"SYCO","SYNDICAT DES COPRO DE L ENSEMBLE IMMOBILIER PORT VAUBAN","BOULEVARD VAUBAN","77 BOULEVARD VAUBAN"
59,350,"LILLE","NS","A",230,"","RUE","NATIONALE","PBBZZB","175901552",7179,"ETAT","SECRETARIAT GEN ADMINISTRATION POLICE","RUE NATIONALE","230 RUE NATIONALE"
59,350,"LILLE","NS","A",276,"","RUE","NATIONALE","PBCR66","501671028",6540,"SCI","ISOLA F T","RUE NATIONALE","276 RUE NATIONALE"
59,350,"LILLE","NS","C",274,"","RUE","NATIONALE","PBJKBJ","348905050",6540,"SCI","DES ALOUETTES","RUE NATIONALE","274 RUE NATIONALE"
59,350,"LILLE","NS","C",274,"","RUE","NATIONALE","PBJBXN","797911658",6540,"SCI","LILLE AUX ENFANTS","RUE NATIONALE","274 RUE NATIONALE"
59,350,"LILLE","NS","C",274,"","RUE","NATIONALE","PBCRZM","500626346",6540,"SCI","MADA","RUE NATIONALE","274 RUE NATIONALE"
